"DATE","IBOV","DOL","PETR","VALE","BBDC","WTI","PRE5Y","VOL20D","VOL20D1P"
2011-03-22,0.0132424645136595,-0.000540849146323019,0.0070846913406597,-0.00567645800480543,0.0326133067310144,0.0208774835937944,-0.000236673615034988,0.0108228024701701,0.0104946725996264
2011-03-23,0.00320595962065795,-0.00246757670872733,0.0101844602858794,0.0148792649958422,-0.013486169585422,0.00641380961411714,-0.00454439773105042,0.0104946725996264,0.0101241687567569
2011-03-24,-0.0038868862993251,-0.00132658003053099,-0.00666084846539627,-0.0120370082269119,-0.000631711960362935,-0.00166642498868009,0.0053076912907466,0.0101241687567569,0.010038580202929
2011-03-25,0.00344427785303125,0.000603209090554779,0.0073594164295363,0.000189196859896157,-0.000948316808859317,-0.00146355953514492,-0.00357209748712473,0.010038580202929,0.0102440583092353
2011-03-28,-0.00849164464465169,0.00108486027997723,-0.0101773119186834,-0.00664328152637506,-0.00411979666839279,-0.012978328559639,0.00115797786061922,0.0102440583092353,0.0102659037195939
2011-03-29,0.00335785175468217,-0.00458854877418891,-1.78924097447595e-87,0.0203588558569909,-0.000635324036617924,0.0076798754785742,0.00992669794042422,0.0102659037195939,0.0103186897448212
2011-03-30,0.00855154197782682,-0.013341247497031,0.000705218646998684,-0.0129591446425055,0.0306657320737838,-0.00520066431180104,-0.000579301118788678,0.0103186897448212,0.00959553923821688
2011-03-31,0.00862484571586108,-0.00178006983135798,0.00492265410382053,0.00847063888350874,0.0273573292115339,0.022755685469427,0.000887573357839067,0.00959553923821688,0.00924294606030298
2011-04-01,0.00989460681820731,-0.00938220572752491,0.00803497772629846,-0.00639340274804745,0.00448766646938781,0.0127201129478068,-0.00661624543170403,0.00924294606030298,0.00893364495469739
2011-04-04,0.00626031935719773,-0.00192433095789513,-0.00453357358886031,0.0212773984472849,-0.00899556290857761,0.00546676799499556,-0.00280513945582994,0.00893364495469739,0.00890521395490984
2011-04-05,0.00192059683517698,-0.00111905513698646,-0.00842405824125869,0.00460618041489713,-0.00483092726966605,-0.00296635610192293,0.00351799113053453,0.00890521395490984,0.00893959891031137
2011-04-06,-0.0115358476131231,0.00322941530200349,-0.00707466693247882,-0.0157483569681389,-0.00394238569752847,0.00517841059433394,-0.000406110461063314,0.00893959891031137,0.00765036738818062
2011-04-07,0.00202587398897336,-0.0178922508468701,-0.00605307171307734,-0.00825056245944999,0.00726615367662298,0.0131976990486808,0.00234358712582949,0.00765036738818062,0.00769300449490347
2011-04-08,-0.00664280801449557,-0.00690422378380179,0.000357079096813262,-0.00207332088218593,-0.0213422734817725,0.0220630477551078,5.03097557524868e-06,0.00769300449490347,0.00785325215601665
2011-04-11,-0.00809460739848689,0.00355307778146541,-0.0187392870948626,0.00131988328768173,-0.00649252551167168,-0.0249828176195309,-7.17863330388369e-05,0.00785325215601665,0.008970980041734
2011-04-12,-0.0187773916309375,0.00612472317118873,-0.0310331515653011,-0.0203680782583762,-0.0121705356202551,-0.0348472090139465,-0.00437881220810699,0.008970980041734,0.00838820282077993
